"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","73","testBuscarUsuarioPorIdInvalido()","","Wed Feb 19 17:57:01 GMT 2025","passed","Wed Feb 19 17:57:01 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuarioPorIdInvalido"
"","546","testListarTodosUsuariosComSucesso()","","Wed Feb 19 17:57:02 GMT 2025","passed","Wed Feb 19 17:57:02 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarTodosUsuariosComSucesso"
"","82","testExcluirUsuarioInvalido()","","Wed Feb 19 17:57:04 GMT 2025","passed","Wed Feb 19 17:57:04 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioInvalido"
"","955","testDeveRealizarLoginComSucesso()","","Wed Feb 19 17:56:58 GMT 2025","passed","Wed Feb 19 17:56:59 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testDeveRealizarLoginComSucesso"
"","1761","testListarTodosUsuariosComSucesso()","","Wed Feb 19 17:56:07 GMT 2025","passed","Wed Feb 19 17:56:09 GMT 2025","","com.vemser.rest.tests.healthcheck.HealthCheckTest","com.vemser.rest.tests.healthcheck.HealthCheckTest","testListarTodosUsuariosComSucesso"
"","598","testRealizarLoginComCamposVazios()","","Wed Feb 19 17:56:59 GMT 2025","passed","Wed Feb 19 17:57:00 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginComCamposVazios"
"","828","testSchemaBuscarUsuariosPorId()","","Wed Feb 19 17:57:00 GMT 2025","passed","Wed Feb 19 17:57:01 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testSchemaBuscarUsuariosPorId"
"","1302","testSchemaRealizarLoginComSucesso()","","Wed Feb 19 17:56:32 GMT 2025","passed","Wed Feb 19 17:56:34 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaRealizarLoginComSucesso"
"","97","testTentarCadastrarUsuarioComCamposVazios()","","Wed Feb 19 17:57:03 GMT 2025","passed","Wed Feb 19 17:57:03 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComCamposVazios"
"","87","testListarUsuariosPorEmailInvalido()","","Wed Feb 19 17:57:01 GMT 2025","passed","Wed Feb 19 17:57:01 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorEmailInvalido"
"","573","testBuscarUsuariosPorIdComSucesso()","","Wed Feb 19 17:57:01 GMT 2025","passed","Wed Feb 19 17:57:02 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuariosPorIdComSucesso"
"","97","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario()","","Wed Feb 19 17:57:04 GMT 2025","passed","Wed Feb 19 17:57:04 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario"
"","84","testDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 17:57:03 GMT 2025","passed","Wed Feb 19 17:57:03 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testDeveCadastrarUsuarioComDadosValidos"
"","592","testSchemaListarTodosUsuariosComSucesso()","","Wed Feb 19 17:56:31 GMT 2025","passed","Wed Feb 19 17:56:32 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaListarTodosUsuariosComSucesso"
"","452","testAtualizarUsuarioInexistenteEComEmailJaCadastrado()","","Wed Feb 19 17:57:03 GMT 2025","passed","Wed Feb 19 17:57:04 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteEComEmailJaCadastrado"
"","105","testListarUsuariosPorNomeInvalido()","","Wed Feb 19 17:57:02 GMT 2025","passed","Wed Feb 19 17:57:02 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorNomeInvalido"
"","414","testDeveCadastrarProdutoComSucesso()","","Wed Feb 19 17:57:00 GMT 2025","passed","Wed Feb 19 17:57:00 GMT 2025","","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","testDeveCadastrarProdutoComSucesso"
"","482","testTentarCadastrarUsuarioComEmailJaCadastrado()","","Wed Feb 19 17:57:02 GMT 2025","passed","Wed Feb 19 17:57:03 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComEmailJaCadastrado"
"","940","testSchemaAtualizarUsuarioComSucesso()","","Wed Feb 19 17:56:34 GMT 2025","passed","Wed Feb 19 17:56:34 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaAtualizarUsuarioComSucesso"
"","2732","testSchemaDeveCadastrarProdutoComSucesso()","","Wed Feb 19 17:56:29 GMT 2025","passed","Wed Feb 19 17:56:31 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarProdutoComSucesso"
"","465","testDeveExcluirUsuarioComSucesso()","","Wed Feb 19 17:57:04 GMT 2025","passed","Wed Feb 19 17:57:05 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testDeveExcluirUsuarioComSucesso"
"","462","testDeveAtualizarUsuarioComSucesso()","","Wed Feb 19 17:57:03 GMT 2025","passed","Wed Feb 19 17:57:03 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testDeveAtualizarUsuarioComSucesso"
"","127","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 17:56:32 GMT 2025","passed","Wed Feb 19 17:56:32 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","85","testExcluirUsuarioComCarrinhoCadastrado()","","Wed Feb 19 17:57:04 GMT 2025","passed","Wed Feb 19 17:57:04 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioComCarrinhoCadastrado"
"","855","testSchemaExcluirUsuarioComSucesso()","","Wed Feb 19 17:56:34 GMT 2025","passed","Wed Feb 19 17:56:35 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaExcluirUsuarioComSucesso"
"","3512","testRealizarLoginInvalido()","","Wed Feb 19 17:56:55 GMT 2025","passed","Wed Feb 19 17:56:58 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginInvalido"
