"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","150","testListarUsuariosPorEmailInvalido()","","Thu Feb 20 17:49:44 GMT 2025","passed","Thu Feb 20 17:49:45 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorEmailInvalido"
"","1014","testRealizarLoginComCamposVazios()","","Thu Feb 20 17:49:41 GMT 2025","passed","Thu Feb 20 17:49:42 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginComCamposVazios"
"","604","testSchemaListarTodosUsuariosComSucesso()","","Thu Feb 20 17:49:05 GMT 2025","passed","Thu Feb 20 17:49:05 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaListarTodosUsuariosComSucesso"
"","1474","testDeveRealizarLoginComSucesso()","","Thu Feb 20 17:49:40 GMT 2025","passed","Thu Feb 20 17:49:41 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testDeveRealizarLoginComSucesso"
"","819","testSchemaExcluirUsuarioComSucesso()","","Thu Feb 20 17:49:08 GMT 2025","passed","Thu Feb 20 17:49:09 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaExcluirUsuarioComSucesso"
"","1230","testSchemaAtualizarUsuarioComSucesso()","","Thu Feb 20 17:49:07 GMT 2025","passed","Thu Feb 20 17:49:08 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaAtualizarUsuarioComSucesso"
"","1890","testListarTodosUsuariosComSucesso()","","Thu Feb 20 17:48:42 GMT 2025","passed","Thu Feb 20 17:48:44 GMT 2025","","com.vemser.rest.tests.healthcheck.HealthCheckTest","com.vemser.rest.tests.healthcheck.HealthCheckTest","testListarTodosUsuariosComSucesso"
"","133","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Thu Feb 20 17:49:05 GMT 2025","passed","Thu Feb 20 17:49:05 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","131","testExcluirUsuarioComCarrinhoCadastrado()","","Thu Feb 20 17:49:49 GMT 2025","passed","Thu Feb 20 17:49:49 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioComCarrinhoCadastrado"
"","2602","testSchemaDeveCadastrarProdutoComSucesso()","","Thu Feb 20 17:49:02 GMT 2025","passed","Thu Feb 20 17:49:05 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarProdutoComSucesso"
"","736","testDeveExcluirUsuarioComSucesso()","","Thu Feb 20 17:49:49 GMT 2025","passed","Thu Feb 20 17:49:50 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testDeveExcluirUsuarioComSucesso"
"","514","testDeveCadastrarProdutoComSucesso()","","Thu Feb 20 17:49:42 GMT 2025","passed","Thu Feb 20 17:49:43 GMT 2025","","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","testDeveCadastrarProdutoComSucesso"
"","728","testAtualizarUsuarioInexistenteEComEmailJaCadastrado()","","Thu Feb 20 17:49:48 GMT 2025","passed","Thu Feb 20 17:49:49 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteEComEmailJaCadastrado"
"","115","testDeveCadastrarUsuarioComDadosValidos()","","Thu Feb 20 17:49:47 GMT 2025","passed","Thu Feb 20 17:49:47 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testDeveCadastrarUsuarioComDadosValidos"
"","125","testTentarCadastrarUsuarioComCamposVazios()","","Thu Feb 20 17:49:47 GMT 2025","passed","Thu Feb 20 17:49:47 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComCamposVazios"
"","141","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario()","","Thu Feb 20 17:49:49 GMT 2025","passed","Thu Feb 20 17:49:49 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario"
