"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","662","testDeveAtualizarUsuarioComSucesso()","","Wed Feb 19 18:46:19 GMT 2025","passed","Wed Feb 19 18:46:20 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testDeveAtualizarUsuarioComSucesso"
"","886","testSchemaExcluirUsuarioComSucesso()","","Wed Feb 19 18:45:44 GMT 2025","passed","Wed Feb 19 18:45:45 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaExcluirUsuarioComSucesso"
"","546","testDeveCadastrarProdutoComSucesso()","","Wed Feb 19 18:46:15 GMT 2025","passed","Wed Feb 19 18:46:15 GMT 2025","","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","testDeveCadastrarProdutoComSucesso"
"","131","testTentarCadastrarUsuarioComCamposVazios()","","Wed Feb 19 18:46:19 GMT 2025","passed","Wed Feb 19 18:46:19 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComCamposVazios"
"","780","testTentarCadastrarUsuarioComEmailJaCadastrado()","","Wed Feb 19 18:46:18 GMT 2025","passed","Wed Feb 19 18:46:19 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComEmailJaCadastrado"
"","1798","testListarTodosUsuariosComSucesso()","","Wed Feb 19 18:45:12 GMT 2025","passed","Wed Feb 19 18:45:14 GMT 2025","","com.vemser.rest.tests.healthcheck.HealthCheckTest","com.vemser.rest.tests.healthcheck.HealthCheckTest","testListarTodosUsuariosComSucesso"
"","624","testAtualizarUsuarioInexistenteEComEmailJaCadastrado()","","Wed Feb 19 18:46:20 GMT 2025","passed","Wed Feb 19 18:46:21 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteEComEmailJaCadastrado"
"","1672","testSchemaRealizarLoginComSucesso()","","Wed Feb 19 18:45:41 GMT 2025","passed","Wed Feb 19 18:45:43 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaRealizarLoginComSucesso"
"","131","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 18:45:41 GMT 2025","passed","Wed Feb 19 18:45:41 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","130","testDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 18:46:19 GMT 2025","passed","Wed Feb 19 18:46:19 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testDeveCadastrarUsuarioComDadosValidos"
"","743","testBuscarUsuariosPorIdComSucesso()","","Wed Feb 19 18:46:17 GMT 2025","passed","Wed Feb 19 18:46:17 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuariosPorIdComSucesso"
"","960","testRealizarLoginComCamposVazios()","","Wed Feb 19 18:46:14 GMT 2025","passed","Wed Feb 19 18:46:15 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginComCamposVazios"
"","1028","testSchemaBuscarUsuariosPorId()","","Wed Feb 19 18:46:15 GMT 2025","passed","Wed Feb 19 18:46:16 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testSchemaBuscarUsuariosPorId"
"","682","testSchemaListarTodosUsuariosComSucesso()","","Wed Feb 19 18:45:40 GMT 2025","passed","Wed Feb 19 18:45:41 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaListarTodosUsuariosComSucesso"
"","138","testListarUsuariosPorNomeInvalido()","","Wed Feb 19 18:46:17 GMT 2025","passed","Wed Feb 19 18:46:17 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorNomeInvalido"
"","120","testBuscarUsuarioPorIdInvalido()","","Wed Feb 19 18:46:16 GMT 2025","passed","Wed Feb 19 18:46:16 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuarioPorIdInvalido"
"","1110","testDeveRealizarLoginComSucesso()","","Wed Feb 19 18:46:13 GMT 2025","passed","Wed Feb 19 18:46:14 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testDeveRealizarLoginComSucesso"
"","943","testSchemaAtualizarUsuarioComSucesso()","","Wed Feb 19 18:45:43 GMT 2025","passed","Wed Feb 19 18:45:44 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaAtualizarUsuarioComSucesso"
"","795","testListarTodosUsuariosComSucesso()","","Wed Feb 19 18:46:17 GMT 2025","passed","Wed Feb 19 18:46:18 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarTodosUsuariosComSucesso"
"","117","testExcluirUsuarioComCarrinhoCadastrado()","","Wed Feb 19 18:46:21 GMT 2025","passed","Wed Feb 19 18:46:21 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioComCarrinhoCadastrado"
"","544","testDeveExcluirUsuarioComSucesso()","","Wed Feb 19 18:46:21 GMT 2025","passed","Wed Feb 19 18:46:21 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testDeveExcluirUsuarioComSucesso"
"","3834","testRealizarLoginInvalido()","","Wed Feb 19 18:46:09 GMT 2025","passed","Wed Feb 19 18:46:13 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginInvalido"
"","114","testExcluirUsuarioInvalido()","","Wed Feb 19 18:46:21 GMT 2025","passed","Wed Feb 19 18:46:21 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioInvalido"
"","124","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario()","","Wed Feb 19 18:46:21 GMT 2025","passed","Wed Feb 19 18:46:21 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario"
