"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","685","testSchemaAtualizarUsuarioComSucesso()","","Wed Feb 19 17:24:13 GMT 2025","passed","Wed Feb 19 17:24:14 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaAtualizarUsuarioComSucesso"
"","1170","testSchemaRealizarLoginComSucesso()","","Wed Feb 19 17:24:12 GMT 2025","passed","Wed Feb 19 17:24:13 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaRealizarLoginComSucesso"
"","433","testSchemaListarTodosUsuariosComSucesso()","","Wed Feb 19 17:24:11 GMT 2025","passed","Wed Feb 19 17:24:12 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaListarTodosUsuariosComSucesso"
"","572","testListarTodosUsuariosComSucesso()","","Wed Feb 19 17:24:56 GMT 2025","passed","Wed Feb 19 17:24:57 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarTodosUsuariosComSucesso"
"","107","testExcluirUsuarioComCarrinhoCadastrado()","","Wed Feb 19 17:24:59 GMT 2025","passed","Wed Feb 19 17:24:59 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioComCarrinhoCadastrado"
"","600","testDeveAtualizarUsuarioComSucesso()","","Wed Feb 19 17:24:58 GMT 2025","passed","Wed Feb 19 17:24:59 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testDeveAtualizarUsuarioComSucesso"
"","812","testSchemaExcluirUsuarioComSucesso()","","Wed Feb 19 17:24:14 GMT 2025","passed","Wed Feb 19 17:24:14 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaExcluirUsuarioComSucesso"
"","755","testSchemaBuscarUsuariosPorId()","","Wed Feb 19 17:24:55 GMT 2025","passed","Wed Feb 19 17:24:55 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testSchemaBuscarUsuariosPorId"
"","121","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 17:24:12 GMT 2025","passed","Wed Feb 19 17:24:12 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","121","testDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 17:24:58 GMT 2025","passed","Wed Feb 19 17:24:58 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testDeveCadastrarUsuarioComDadosValidos"
"","133","testListarUsuariosPorNomeInvalido()","","Wed Feb 19 17:24:56 GMT 2025","passed","Wed Feb 19 17:24:56 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorNomeInvalido"
"","119","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario()","","Wed Feb 19 17:24:59 GMT 2025","passed","Wed Feb 19 17:24:59 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario"
"","658","testTentarCadastrarUsuarioComEmailJaCadastrado()","","Wed Feb 19 17:24:57 GMT 2025","passed","Wed Feb 19 17:24:58 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComEmailJaCadastrado"
"","132","testListarUsuariosPorEmailInvalido()","","Wed Feb 19 17:24:55 GMT 2025","passed","Wed Feb 19 17:24:56 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorEmailInvalido"
"","529","testDeveCadastrarProdutoComSucesso()","","Wed Feb 19 17:24:54 GMT 2025","passed","Wed Feb 19 17:24:55 GMT 2025","","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","testDeveCadastrarProdutoComSucesso"
"","3567","testRealizarLoginInvalido()","","Wed Feb 19 17:24:49 GMT 2025","passed","Wed Feb 19 17:24:52 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginInvalido"
