"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1618","testListarTodosUsuariosComSucesso()","","Wed Feb 19 13:27:46 GMT 2025","passed","Wed Feb 19 13:27:47 GMT 2025","","com.vemser.rest.tests.healthcheck.HealthCheckTest","com.vemser.rest.tests.healthcheck.HealthCheckTest","testListarTodosUsuariosComSucesso"
"","78","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 13:28:10 GMT 2025","passed","Wed Feb 19 13:28:10 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","374","testDeveAtualizarUsuarioComSucesso()","","Wed Feb 19 13:28:39 GMT 2025","passed","Wed Feb 19 13:28:40 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testDeveAtualizarUsuarioComSucesso"
"","120","testExcluirUsuarioComCarrinhoCadastrado()","","Wed Feb 19 13:28:40 GMT 2025","passed","Wed Feb 19 13:28:40 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioComCarrinhoCadastrado"
"","126","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario()","","Wed Feb 19 13:28:40 GMT 2025","passed","Wed Feb 19 13:28:40 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario"
"","498","testSchemaAtualizarUsuarioComSucesso()","","Wed Feb 19 13:28:11 GMT 2025","passed","Wed Feb 19 13:28:11 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaAtualizarUsuarioComSucesso"
"","407","testTentarCadastrarUsuarioComEmailJaCadastrado()","","Wed Feb 19 13:28:39 GMT 2025","passed","Wed Feb 19 13:28:39 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComEmailJaCadastrado"
"","587","testDeveRealizarLoginComSucesso()","","Wed Feb 19 13:28:35 GMT 2025","passed","Wed Feb 19 13:28:36 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testDeveRealizarLoginComSucesso"
"","489","testRealizarLoginComCamposVazios()","","Wed Feb 19 13:28:36 GMT 2025","passed","Wed Feb 19 13:28:36 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginComCamposVazios"
"","120","testBuscarUsuarioPorIdInvalido()","","Wed Feb 19 13:28:38 GMT 2025","passed","Wed Feb 19 13:28:38 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuarioPorIdInvalido"
"","679","testSchemaRealizarLoginComSucesso()","","Wed Feb 19 13:28:10 GMT 2025","passed","Wed Feb 19 13:28:11 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaRealizarLoginComSucesso"
"","129","testListarUsuariosPorNomeInvalido()","","Wed Feb 19 13:28:38 GMT 2025","passed","Wed Feb 19 13:28:38 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorNomeInvalido"
"","120","testTentarCadastrarUsuarioComCamposVazios()","","Wed Feb 19 13:28:39 GMT 2025","passed","Wed Feb 19 13:28:39 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComCamposVazios"
"","406","testSchemaExcluirUsuarioComSucesso()","","Wed Feb 19 13:28:11 GMT 2025","passed","Wed Feb 19 13:28:11 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaExcluirUsuarioComSucesso"
"","2900","testRealizarLoginInvalido()","","Wed Feb 19 13:28:32 GMT 2025","passed","Wed Feb 19 13:28:35 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginInvalido"
"","460","testBuscarUsuariosPorIdComSucesso()","","Wed Feb 19 13:28:38 GMT 2025","passed","Wed Feb 19 13:28:38 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuariosPorIdComSucesso"
