"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","131","testDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 18:07:12 GMT 2025","passed","Wed Feb 19 18:07:12 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testDeveCadastrarUsuarioComDadosValidos"
"","620","testTentarCadastrarUsuarioComEmailJaCadastrado()","","Wed Feb 19 18:07:11 GMT 2025","passed","Wed Feb 19 18:07:12 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComEmailJaCadastrado"
"","128","testTentarCadastrarUsuarioComCamposVazios()","","Wed Feb 19 18:07:12 GMT 2025","passed","Wed Feb 19 18:07:12 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComCamposVazios"
"","559","testAtualizarUsuarioInexistenteEComEmailJaCadastrado()","","Wed Feb 19 18:07:12 GMT 2025","passed","Wed Feb 19 18:07:13 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteEComEmailJaCadastrado"
"","1317","testSchemaRealizarLoginComSucesso()","","Wed Feb 19 18:06:33 GMT 2025","passed","Wed Feb 19 18:06:35 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaRealizarLoginComSucesso"
"","126","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 18:06:33 GMT 2025","passed","Wed Feb 19 18:06:33 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","135","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario()","","Wed Feb 19 18:07:13 GMT 2025","passed","Wed Feb 19 18:07:13 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario"
"","945","testSchemaAtualizarUsuarioComSucesso()","","Wed Feb 19 18:06:35 GMT 2025","passed","Wed Feb 19 18:06:36 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaAtualizarUsuarioComSucesso"
"","508","testDeveCadastrarProdutoComSucesso()","","Wed Feb 19 18:07:08 GMT 2025","passed","Wed Feb 19 18:07:08 GMT 2025","","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","testDeveCadastrarProdutoComSucesso"
"","681","testListarTodosUsuariosComSucesso()","","Wed Feb 19 18:07:10 GMT 2025","passed","Wed Feb 19 18:07:11 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarTodosUsuariosComSucesso"
"","501","testDeveAtualizarUsuarioComSucesso()","","Wed Feb 19 18:07:12 GMT 2025","passed","Wed Feb 19 18:07:12 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testDeveAtualizarUsuarioComSucesso"
"","489","testDeveExcluirUsuarioComSucesso()","","Wed Feb 19 18:07:13 GMT 2025","passed","Wed Feb 19 18:07:14 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testDeveExcluirUsuarioComSucesso"
"","897","testBuscarUsuariosPorIdComSucesso()","","Wed Feb 19 18:07:09 GMT 2025","passed","Wed Feb 19 18:07:10 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuariosPorIdComSucesso"
"","130","testListarUsuariosPorEmailInvalido()","","Wed Feb 19 18:07:09 GMT 2025","passed","Wed Feb 19 18:07:09 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorEmailInvalido"
"","882","testRealizarLoginComCamposVazios()","","Wed Feb 19 18:07:07 GMT 2025","passed","Wed Feb 19 18:07:08 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginComCamposVazios"
"","110","testExcluirUsuarioComCarrinhoCadastrado()","","Wed Feb 19 18:07:13 GMT 2025","passed","Wed Feb 19 18:07:13 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioComCarrinhoCadastrado"
