"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","809","testSchemaBuscarUsuariosPorId()","","Wed Feb 19 18:18:49 GMT 2025","passed","Wed Feb 19 18:18:50 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testSchemaBuscarUsuariosPorId"
"","85","testListarUsuariosPorEmailInvalido()","","Wed Feb 19 18:18:50 GMT 2025","passed","Wed Feb 19 18:18:50 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorEmailInvalido"
"","600","testTentarCadastrarUsuarioComEmailJaCadastrado()","","Wed Feb 19 18:18:51 GMT 2025","passed","Wed Feb 19 18:18:52 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComEmailJaCadastrado"
"","669","testBuscarUsuariosPorIdComSucesso()","","Wed Feb 19 18:18:50 GMT 2025","passed","Wed Feb 19 18:18:50 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuariosPorIdComSucesso"
"","3506","testRealizarLoginInvalido()","","Wed Feb 19 18:18:43 GMT 2025","passed","Wed Feb 19 18:18:46 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginInvalido"
"","368","testAtualizarUsuarioInexistenteEComEmailJaCadastrado()","","Wed Feb 19 18:18:52 GMT 2025","passed","Wed Feb 19 18:18:53 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteEComEmailJaCadastrado"
"","435","testDeveExcluirUsuarioComSucesso()","","Wed Feb 19 18:18:53 GMT 2025","passed","Wed Feb 19 18:18:53 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testDeveExcluirUsuarioComSucesso"
"","940","testRealizarLoginComCamposVazios()","","Wed Feb 19 18:18:47 GMT 2025","passed","Wed Feb 19 18:18:48 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginComCamposVazios"
"","655","testSchemaExcluirUsuarioComSucesso()","","Wed Feb 19 18:18:21 GMT 2025","passed","Wed Feb 19 18:18:22 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaExcluirUsuarioComSucesso"
"","491","testSchemaListarTodosUsuariosComSucesso()","","Wed Feb 19 18:18:19 GMT 2025","passed","Wed Feb 19 18:18:19 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaListarTodosUsuariosComSucesso"
"","97","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 18:18:19 GMT 2025","passed","Wed Feb 19 18:18:19 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","92","testExcluirUsuarioInvalido()","","Wed Feb 19 18:18:53 GMT 2025","passed","Wed Feb 19 18:18:53 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioInvalido"
"","84","testTentarCadastrarUsuarioComCamposVazios()","","Wed Feb 19 18:18:52 GMT 2025","passed","Wed Feb 19 18:18:52 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComCamposVazios"
"","2602","testSchemaDeveCadastrarProdutoComSucesso()","","Wed Feb 19 18:18:16 GMT 2025","passed","Wed Feb 19 18:18:18 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarProdutoComSucesso"
"","453","testDeveAtualizarUsuarioComSucesso()","","Wed Feb 19 18:18:52 GMT 2025","passed","Wed Feb 19 18:18:52 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testDeveAtualizarUsuarioComSucesso"
"","401","testDeveCadastrarProdutoComSucesso()","","Wed Feb 19 18:18:48 GMT 2025","passed","Wed Feb 19 18:18:49 GMT 2025","","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","testDeveCadastrarProdutoComSucesso"
