"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","625","testRealizarLoginComCamposVazios()","","Wed Feb 19 17:04:26 GMT 2025","passed","Wed Feb 19 17:04:26 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginComCamposVazios"
"","132","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 17:03:48 GMT 2025","passed","Wed Feb 19 17:03:49 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","545","testDeveCadastrarProdutoComSucesso()","","Wed Feb 19 17:04:26 GMT 2025","passed","Wed Feb 19 17:04:27 GMT 2025","","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","testDeveCadastrarProdutoComSucesso"
"","120","testBuscarUsuarioPorIdInvalido()","","Wed Feb 19 17:04:28 GMT 2025","passed","Wed Feb 19 17:04:28 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuarioPorIdInvalido"
"","455","testAtualizarUsuarioInexistenteEComEmailJaCadastrado()","","Wed Feb 19 17:04:31 GMT 2025","passed","Wed Feb 19 17:04:31 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteEComEmailJaCadastrado"
"","122","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario()","","Wed Feb 19 17:04:31 GMT 2025","passed","Wed Feb 19 17:04:31 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario"
"","690","testSchemaAtualizarUsuarioComSucesso()","","Wed Feb 19 17:03:50 GMT 2025","passed","Wed Feb 19 17:03:50 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaAtualizarUsuarioComSucesso"
"","3612","testRealizarLoginInvalido()","","Wed Feb 19 17:04:21 GMT 2025","passed","Wed Feb 19 17:04:25 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginInvalido"
"","1134","testSchemaRealizarLoginComSucesso()","","Wed Feb 19 17:03:49 GMT 2025","passed","Wed Feb 19 17:03:50 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaRealizarLoginComSucesso"
"","1031","testDeveRealizarLoginComSucesso()","","Wed Feb 19 17:04:25 GMT 2025","passed","Wed Feb 19 17:04:26 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testDeveRealizarLoginComSucesso"
"","557","testListarTodosUsuariosComSucesso()","","Wed Feb 19 17:04:29 GMT 2025","passed","Wed Feb 19 17:04:29 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarTodosUsuariosComSucesso"
"","639","testBuscarUsuariosPorIdComSucesso()","","Wed Feb 19 17:04:28 GMT 2025","passed","Wed Feb 19 17:04:29 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuariosPorIdComSucesso"
"","591","testDeveAtualizarUsuarioComSucesso()","","Wed Feb 19 17:04:30 GMT 2025","passed","Wed Feb 19 17:04:31 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testDeveAtualizarUsuarioComSucesso"
"","129","testTentarCadastrarUsuarioComCamposVazios()","","Wed Feb 19 17:04:30 GMT 2025","passed","Wed Feb 19 17:04:30 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComCamposVazios"
"","143","testDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 17:04:30 GMT 2025","passed","Wed Feb 19 17:04:30 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testDeveCadastrarUsuarioComDadosValidos"
"","1779","testListarTodosUsuariosComSucesso()","","Wed Feb 19 17:03:20 GMT 2025","passed","Wed Feb 19 17:03:22 GMT 2025","","com.vemser.rest.tests.healthcheck.HealthCheckTest","com.vemser.rest.tests.healthcheck.HealthCheckTest","testListarTodosUsuariosComSucesso"
"","520","testSchemaListarTodosUsuariosComSucesso()","","Wed Feb 19 17:03:48 GMT 2025","passed","Wed Feb 19 17:03:48 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaListarTodosUsuariosComSucesso"
"","477","testTentarCadastrarUsuarioComEmailJaCadastrado()","","Wed Feb 19 17:04:29 GMT 2025","passed","Wed Feb 19 17:04:30 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComEmailJaCadastrado"
"","144","testListarUsuariosPorNomeInvalido()","","Wed Feb 19 17:04:29 GMT 2025","passed","Wed Feb 19 17:04:29 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorNomeInvalido"
"","128","testExcluirUsuarioComCarrinhoCadastrado()","","Wed Feb 19 17:04:31 GMT 2025","passed","Wed Feb 19 17:04:32 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioComCarrinhoCadastrado"
"","114","testExcluirUsuarioInvalido()","","Wed Feb 19 17:04:31 GMT 2025","passed","Wed Feb 19 17:04:31 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioInvalido"
"","492","testDeveExcluirUsuarioComSucesso()","","Wed Feb 19 17:04:32 GMT 2025","passed","Wed Feb 19 17:04:32 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testDeveExcluirUsuarioComSucesso"
"","803","testSchemaExcluirUsuarioComSucesso()","","Wed Feb 19 17:03:50 GMT 2025","passed","Wed Feb 19 17:03:51 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaExcluirUsuarioComSucesso"
