"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","318","testDeveExcluirUsuarioComSucesso()","","Wed Feb 19 02:25:46 GMT 2025","passed","Wed Feb 19 02:25:46 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testDeveExcluirUsuarioComSucesso"
"","253","testListarTodosUsuariosComSucesso()","","Wed Feb 19 02:25:44 GMT 2025","passed","Wed Feb 19 02:25:44 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarTodosUsuariosComSucesso"
"","73","testExcluirUsuarioInvalido()","","Wed Feb 19 02:25:46 GMT 2025","passed","Wed Feb 19 02:25:46 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioInvalido"
"","479","testRealizarLoginComCamposVazios()","","Wed Feb 19 02:25:42 GMT 2025","passed","Wed Feb 19 02:25:43 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginComCamposVazios"
"","103","testTentarCadastrarUsuarioComCamposVazios()","","Wed Feb 19 02:25:45 GMT 2025","passed","Wed Feb 19 02:25:45 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComCamposVazios"
"","363","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 02:25:17 GMT 2025","passed","Wed Feb 19 02:25:17 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","88","testDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 02:25:45 GMT 2025","passed","Wed Feb 19 02:25:45 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testDeveCadastrarUsuarioComDadosValidos"
"","90","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario()","","Wed Feb 19 02:25:45 GMT 2025","passed","Wed Feb 19 02:25:46 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario"
"","326","testAtualizarUsuarioInexistenteEComEmailJaCadastrado()","","Wed Feb 19 02:25:45 GMT 2025","passed","Wed Feb 19 02:25:45 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteEComEmailJaCadastrado"
"","94","testExcluirUsuarioComCarrinhoCadastrado()","","Wed Feb 19 02:25:46 GMT 2025","passed","Wed Feb 19 02:25:46 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioComCarrinhoCadastrado"
