"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","201","testDeveAtualizarUsuarioComSucesso()","","Wed Feb 19 12:05:42 GMT 2025","passed","Wed Feb 19 12:05:42 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testDeveAtualizarUsuarioComSucesso"
"","130","testListarTodosUsuariosComSucesso()","","Wed Feb 19 12:05:41 GMT 2025","passed","Wed Feb 19 12:05:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarTodosUsuariosComSucesso"
"","108","testTentarCadastrarUsuarioComCamposVazios()","","Wed Feb 19 12:05:41 GMT 2025","passed","Wed Feb 19 12:05:42 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComCamposVazios"
"","408","testSchemaBuscarUsuariosPorId()","","Wed Feb 19 12:05:40 GMT 2025","passed","Wed Feb 19 12:05:40 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testSchemaBuscarUsuariosPorId"
"","337","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 12:05:18 GMT 2025","passed","Wed Feb 19 12:05:18 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","226","testTentarCadastrarUsuarioComEmailJaCadastrado()","","Wed Feb 19 12:05:41 GMT 2025","passed","Wed Feb 19 12:05:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComEmailJaCadastrado"
"","240","testRealizarLoginComCamposVazios()","","Wed Feb 19 12:05:40 GMT 2025","passed","Wed Feb 19 12:05:40 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginComCamposVazios"
"","209","testBuscarUsuariosPorIdComSucesso()","","Wed Feb 19 12:05:41 GMT 2025","passed","Wed Feb 19 12:05:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuariosPorIdComSucesso"
"","1580","testListarTodosUsuariosComSucesso()","","Wed Feb 19 12:04:55 GMT 2025","passed","Wed Feb 19 12:04:56 GMT 2025","","com.vemser.rest.tests.healthcheck.HealthCheckTest","com.vemser.rest.tests.healthcheck.HealthCheckTest","testListarTodosUsuariosComSucesso"
"","95","testDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 12:05:41 GMT 2025","passed","Wed Feb 19 12:05:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testDeveCadastrarUsuarioComDadosValidos"
"","192","testDeveExcluirUsuarioComSucesso()","","Wed Feb 19 12:05:42 GMT 2025","passed","Wed Feb 19 12:05:42 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testDeveExcluirUsuarioComSucesso"
"","88","testExcluirUsuarioInvalido()","","Wed Feb 19 12:05:42 GMT 2025","passed","Wed Feb 19 12:05:42 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioInvalido"
"","104","testListarUsuariosPorNomeInvalido()","","Wed Feb 19 12:05:41 GMT 2025","passed","Wed Feb 19 12:05:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorNomeInvalido"
"","259","testDeveRealizarLoginComSucesso()","","Wed Feb 19 12:05:40 GMT 2025","passed","Wed Feb 19 12:05:40 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testDeveRealizarLoginComSucesso"
"","160","testListarUsuariosPorEmailInvalido()","","Wed Feb 19 12:05:41 GMT 2025","passed","Wed Feb 19 12:05:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorEmailInvalido"
