"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","73","testExcluirUsuarioInvalido()","","Wed Feb 19 18:14:41 GMT 2025","passed","Wed Feb 19 18:14:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioInvalido"
"","547","testSchemaListarTodosUsuariosComSucesso()","","Wed Feb 19 18:14:10 GMT 2025","passed","Wed Feb 19 18:14:10 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaListarTodosUsuariosComSucesso"
"","68","testExcluirUsuarioComCarrinhoCadastrado()","","Wed Feb 19 18:14:41 GMT 2025","passed","Wed Feb 19 18:14:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioComCarrinhoCadastrado"
"","117","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 18:14:10 GMT 2025","passed","Wed Feb 19 18:14:11 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","1302","testSchemaRealizarLoginComSucesso()","","Wed Feb 19 18:14:11 GMT 2025","passed","Wed Feb 19 18:14:12 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaRealizarLoginComSucesso"
"","478","testTentarCadastrarUsuarioComEmailJaCadastrado()","","Wed Feb 19 18:14:39 GMT 2025","passed","Wed Feb 19 18:14:40 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComEmailJaCadastrado"
"","1994","testListarTodosUsuariosComSucesso()","","Wed Feb 19 18:13:39 GMT 2025","passed","Wed Feb 19 18:13:41 GMT 2025","","com.vemser.rest.tests.healthcheck.HealthCheckTest","com.vemser.rest.tests.healthcheck.HealthCheckTest","testListarTodosUsuariosComSucesso"
"","422","testAtualizarUsuarioInexistenteEComEmailJaCadastrado()","","Wed Feb 19 18:14:40 GMT 2025","passed","Wed Feb 19 18:14:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteEComEmailJaCadastrado"
"","401","testDeveExcluirUsuarioComSucesso()","","Wed Feb 19 18:14:41 GMT 2025","passed","Wed Feb 19 18:14:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testDeveExcluirUsuarioComSucesso"
"","776","testRealizarLoginComCamposVazios()","","Wed Feb 19 18:14:35 GMT 2025","passed","Wed Feb 19 18:14:36 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginComCamposVazios"
"","128","testListarUsuariosPorNomeInvalido()","","Wed Feb 19 18:14:38 GMT 2025","passed","Wed Feb 19 18:14:38 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorNomeInvalido"
"","948","testSchemaAtualizarUsuarioComSucesso()","","Wed Feb 19 18:14:12 GMT 2025","passed","Wed Feb 19 18:14:13 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaAtualizarUsuarioComSucesso"
"","494","testDeveAtualizarUsuarioComSucesso()","","Wed Feb 19 18:14:40 GMT 2025","passed","Wed Feb 19 18:14:40 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testDeveAtualizarUsuarioComSucesso"
"","84","testDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 18:14:40 GMT 2025","passed","Wed Feb 19 18:14:40 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testDeveCadastrarUsuarioComDadosValidos"
"","398","testDeveCadastrarProdutoComSucesso()","","Wed Feb 19 18:14:36 GMT 2025","passed","Wed Feb 19 18:14:36 GMT 2025","","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","testDeveCadastrarProdutoComSucesso"
"","757","testBuscarUsuariosPorIdComSucesso()","","Wed Feb 19 18:14:37 GMT 2025","passed","Wed Feb 19 18:14:38 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuariosPorIdComSucesso"
