"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","121","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario()","","Wed Feb 19 02:04:40 GMT 2025","passed","Wed Feb 19 02:04:40 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario"
"","117","testBuscarUsuarioPorIdInvalido()","","Wed Feb 19 02:04:37 GMT 2025","passed","Wed Feb 19 02:04:37 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuarioPorIdInvalido"
"","749","testDeveRealizarLoginComSucesso()","","Wed Feb 19 02:04:35 GMT 2025","passed","Wed Feb 19 02:04:36 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testDeveRealizarLoginComSucesso"
"","463","testAtualizarUsuarioInexistenteEComEmailJaCadastrado()","","Wed Feb 19 02:04:40 GMT 2025","passed","Wed Feb 19 02:04:40 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteEComEmailJaCadastrado"
"","117","testExcluirUsuarioComCarrinhoCadastrado()","","Wed Feb 19 02:04:41 GMT 2025","passed","Wed Feb 19 02:04:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioComCarrinhoCadastrado"
"","514","testBuscarUsuariosPorIdComSucesso()","","Wed Feb 19 02:04:38 GMT 2025","passed","Wed Feb 19 02:04:38 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuariosPorIdComSucesso"
"","182","testListarUsuariosPorEmailInvalido()","","Wed Feb 19 02:04:37 GMT 2025","passed","Wed Feb 19 02:04:38 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorEmailInvalido"
"","1289","testSchemaRealizarLoginComSucesso()","","Wed Feb 19 02:04:09 GMT 2025","passed","Wed Feb 19 02:04:11 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaRealizarLoginComSucesso"
"","116","testExcluirUsuarioInvalido()","","Wed Feb 19 02:04:40 GMT 2025","passed","Wed Feb 19 02:04:41 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioInvalido"
"","3070","testRealizarLoginInvalido()","","Wed Feb 19 02:04:32 GMT 2025","passed","Wed Feb 19 02:04:35 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginInvalido"
"","139","testTentarCadastrarUsuarioComCamposVazios()","","Wed Feb 19 02:04:39 GMT 2025","passed","Wed Feb 19 02:04:39 GMT 2025","","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","com.vemser.rest.tests.functional.usuarios.CadastrarUsuariosTest","testTentarCadastrarUsuarioComCamposVazios"
"","2002","testSchemaListarTodosUsuariosComSucesso()","","Wed Feb 19 02:04:07 GMT 2025","passed","Wed Feb 19 02:04:09 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaListarTodosUsuariosComSucesso"
